SUBTYPE
MNIOtene - Teneral Rover Moth (Mniotype tenera) - SU
MOCIlati - Small Mocis (Mocis latipes) - SNA
MORRconf - Confused Woodgrain Moth (Morrisonia confusa) - SU
MORRevic - Bicoloured Woodgrain Moth (Morrisonia evicta) - S4S5
MORRlate - Fluid Arches Moth (Morrisonia latex) - S4S5
MYCTinex - Pale-edged Snout Moth (Mycterophora inexplicata) - SU
MYTHoxyg - Lesser Wainscot Moth (Mythimna oxygala) - S4S5
MYTHunip - Armyworm Moth (Mythimna unipuncta) - S4S5
NADAgibb - White-dotted Prominent Moth (Nadata gibbosa) - SU
NEDRramo - Gray Half-spot (Nedra ramosula) - SU
NEOLatla - a noctuid moth (Neoligia atlantica) - SU
NEOLcana - a noctuid moth (Neoligia canadensis) - SU
NEOLexha - Exhausted Brocade Moth (Neoligia exhausta) - SU
NEOLsubj - Dusky Brocade Moth (Neoligia subjuncta) - SU
NEPHmini - Bronzed Cutworm Moth (Nephelodes minians) - S4S5
NERIbide - Double-toothed Prominent Moth (Nerice bidentata) - SU
NOCTpron - Large Yellow Underwing Moth (Noctua pronuba) - SNA
NOLAcili - Blurry-patched Nola Moth (Nola cilicoides) - SU
NOLAtriq - Three-spotted Nola Moth (Nola triquetrana) - SU
NOTOscit - Base-streaked Prominent Moth (Notodonta scitipennis) - SU
NOTOtorv - Large Dark Prominent Moth (Notodonta torva) - SU
NYCTcine - Grey Midget Moth (Nycteola cinereana) - SU
NYCTfrig - Frigid Owlet Moth (Nycteola frigidana) - SU
OCHRimpl - Flame-shouldered Dart Moth (Ochropleura implecta) - S4S5
ODONeleg - Elegant Prominent Moth (Odontosia elegans) - SU
OGDOcine - Common Pinkband Moth (Ogdoconta cinereola) - SU
OLIGbrid - Bridgham's Brocade Moth (Oligia bridghamii) - SU
OLIGminu - Small Brocade (Oligia minuscula) - SU
OLIGmodi - Black-banded Brocade Moth (Oligia modica) - S4S5
OLIGlign - White-Streaked Prominent (Oligocentria lignicolor) - S4S5
OLIGsemi - Red-washed Prominent Moth (Oligocentria semirufescens) - S4S5
ORGYanti - Rusty Tussock Moth (Orgyia antiqua) - SU
ORGYleuc - White-marked Tussock Moth (Orgyia leucostigma) - SU
ORGYlepl - a moth (Orgyia leucostigma plagiata) - SU
ORGYlesa - White-marked Tussock Moth (Sable Island spp.) (Orgyia leucostigma sablensis) - S1
ORTHcyni - Cynical Quaker Moth (Orthodes cynica) - S4S5
ORTHdetr - Disparaged Arches Moth (Orthodes detracta) - S4S5
ORTHgood - Goodell's Arches Moth (Orthodes goodelli) - SU
ORTHmaju - Rustic Quaker Moth (Orthodes majuscula) - SU
ORTHhibi - Speckled Green Fruitworm Moth (Orthosia hibisci) - S4S5
ORTHrevi - Subdued Quaker Moth (Orthosia revicta) - S4S5
ORTHrube - Ruby Quaker Moth (Orthosia rubescens) - SU
PAECabro - Large Paectes Moth (Paectes abrostoloides) - SU
PAECocul - Eyed Paectes Moth (Paectes oculatrix) - SU
PALTangu - Dark-spotted Palthis Moth (Palthis angulalis) - SU
PANGdeco - Decorated Owlet Moth (Pangrapta decoralis) - SU
PANTacro - Black Zigzag Moth (Panthea acronyctoides) - SU
PANTfurc - Eastern Panthea Moth (Panthea furcilla) - SU
PAPAappa - Pitcher Plant Borer Moth (Papaipema appassionata) - SU
PAPAarct - Northern Burdock Borer Moth (Papaipema arctivorens) - SU
PAPAcata - Burdock Borer Moth (Papaipema cataphracta) - SNA
PAPAeupa - Eupatorium Borer Moth (Papaipema eupatorii) - SU
PAPAharr - Cow Parsnip Borer Moth (Papaipema harrisii) - SU
PAPAimpe - Aster Borer Moth (Papaipema impecuniosa) - SU
PAPAinqu - Sensitive Fern Borer Moth (Papaipema inquaesita) - SU
PAPAlysi - Loosestrife Borer Moth (Papaipema lysimachiae) - SU
PAPAneli - Coneflower Borer Moth (Papaipema nelita) - SU
PAPAneph - Turtle Head Borer Moth (Papaipema nepheleptena) - SU
PAPApter - Bracken Borer Moth (Papaipema pterisii) - SU
PAPAsp6 - Sable Island Papaipema (Papaipema sp. 6) - S1?
PAPAunim - Meadow Rue Borer Moth (Papaipema unimoda) - SU
PAPEbire - Glaucous Shears Moth (Papestra biren) - SU
PAPEquad - Square Shear Moth (Papestra quadrata) - SU
PARAlitt - Labrador Dart Moth (Paradiarsia littoralis) - SU
PARAquad - Masked Parahypenodes Moth (Parahypenodes quadralis) - SU
PARAbist - Maple Looper Moth (Parallelia bistriaris) - SU
PARAfuli - Waved Black Moth (Parascotia fuliginaria) - SNA
PARAsusp - Suspected Moth (Parastichtis suspecta) - SU
PERIangu - Angulose Prominent (Peridea angulosa) - SU
PERIbasi - Oval-based Prominent (Peridea basitriens) - SU
PERIferr - Chocolate Prominent Moth (Peridea ferruginea) - SU
PERIsauc - Variegated Cutworm Moth (Peridroma saucia) - S4S5
PHALpyra - Dark-banded Owlet Moth (Phalaenophana pyramusalis) - SU
PHALhanh - Hanham's Owlet Moth (Phalaenostola hanhami) - SU
PHALmeto - Tufted Snout Moth (Phalaenostola metonalis) - SU
PHEOrimo - Black-rimmed Prominent Moth (Pheosia rimosa) - SU
PHLOiris - Olive Angle Shades Moth (Phlogophora iris) - S4S5
PHLOperi - Brown Angle Shades Moth (Phlogophora periculosa) - S4S5
PHOTdefe - Narrow-winged Borer Moth (Photedes defecta) - SU
PHOTener - The Many-lined Cordgrass Moth (Photedes enervata) - SU
PHOTincl - Included Cordgrass Borer Moth (Photedes includens) - SU
PHOTinop - Spartina Borer Moth (Photedes inops) - SU
SPARpana - Northern Cordgrass Borer Moth (Photedes panatela) - SU
PHRAassi - Large Ruby Tiger Moth (Phragmatobia assimilans) - SU
PHRAfuli - Ruby Tiger Moth (Phragmatobia fuliginosa) - SU
PLATance - a Noctuid Moth (Platypolia anceps) - S4S5
PLATmact - Adorable Brocade Moth (Platypolia mactata) - S4S5
PLUScont - Connected Looper Moth (Plusia contexta) - SU
PLUSputn - Putnam's Looper Moth (Plusia putnami) - S4S5
PLUSvenu - White-streaked Looper Moth (Plusia venusta) - SU
POLIimbr - Cloudy Arches Moth (Polia imbrifera) - S4S5
POLInimb - Stormy Arches Moth (Polia nimbosa) - SU
POLIpurp - Purple Arches Moth (Polia purpurissata) - S4S5
PONOcand - Olive-shaded Bird-dropping Moth (Ponometia candefacta) - SU
PONOeras - Small Bird-dropping Moth (Ponometia erastrioides) - SU
LITHalbi - Pale Glyph Moth (Protodeltote albidula) - S4S5
PROTmusc - Large Mossy Lithacodia Moth (Protodeltote muscosula) - S4S5
PROTbrun - Brown-collared Dart Moth (Protolampra brunneicollis) - SU
PROTrufi - Red-breasted Dart Moth (Protolampra rufipectus) - S4S5
PROTovid - Ruddy Quaker Moth (Protorthodes oviduca) - S4S5
PROXmend - a noctuid moth (Proxenus mendosa) - SU
PROXmira - Miranda Moth (Proxenus miranda) - S4S5
PSEUcarn - Pink-barred Pseudeustrotia Moth (Pseudeustrotia carneola) - SU
PSEUpurp - Straight-lined Looper Moth (Pseudeva purpurigera) - SU
PSEUbica - Pink-spotted Dart Moth (Pseudohermonassa bicarnea) - S4S5
PSEUtenu - Morrison's Sooty Dart Moth (Pseudohermonassa tenuicula) - S4S5
PSEUveco - Small Brown Quaker Moth (Pseudorthodes vecors) - SU
PYREcitr - Citrine Sallow Moth (Pyreferra citrombra) - SU
PYREhesp - Mustard Sallow (Pyreferra hesperidago) - SU
PYRRisab - Isabella Tiger Moth (Pyrrharctia isabella) - SU
PYRRexpr - Purple-lined Sallow Moth (Pyrrhia exprimens) - SU
RACHou - Gray Looper Moth (Rachiplusia ou) - SNA
RAPHfrat - Brother Moth (Raphia frater) - S4S5
RAPHfrat - Brother Moth (Raphia frater frater) - S4S5
RENIflav - Yellow-spotted Renia Moth (Renia flavipunctalis) - SU
RENIsobr - Sober Renia Moth (Renia sobrialis) - SU
RESApass - Dock Rustic Moth (Resapamea passer) - SU
RESAstip - The Four-lined Cordgrass Borer (Resapamea stipata) - SU
RHIZluto - Large Wainscot Moth (Rhizedra lutosa) - SNA
RHYAquad - Quadrangle Dart (Rhyacia quadrangula) - SU
RIVUprop - Spotted Grass Moth (Rivula propinqualis) - SU
SCHIarci - Arcigera Flower Moth (Schinia arcigera) - SU
SCHIflor - Evening Primrose Moth (Schinia florida) - S4S5
SCHInund - Goldenrod Flower Moth (Schinia nundina) - SU
SCHIbadi - Chestnut Schizura (Schizura badia) - S4S5
SCHIconc - Red-humped Caterpillar Moth (Schizura concinna) - SU
SCHIipom - Morning-glory Prominent Moth (Schizura ipomaeae) - S4S5
SCHIlept - Black-blotched Schizura Moth (Schizura leptinoides) - SU
SCHIunic - Unicorn Caterpillar Moth (Schizura unicornis) - SU
SCOLliba - Herald Moth (Scoliopteryx libatrix) - SU
SIDEcong - German Cousin Moth (Sideridis congermana) - SU
SIDEmary - Maroonwing Moth (Sideridis maryx) - SU
SIDErose - Rosewing Moth (Sideridis rosea) - SU
SPAEclan - Clandestine Dart Moth (Spaelotis clandestina) - SU
SPARsexp - Six-spotted Gray Moth (Spargaloma sexpunctata) - SU
SPILcong - Agreeable Tiger Moth (Spilosoma congrua) - SU
SPILdubi - Dubious Tiger Moth (Spilosoma dubia) - SU
SPILlati - Pink-legged Tiger Moth (Spilosoma latipennis) - SU
SPILvirg - Virginia Tiger Moth (Spilosoma virginica) - SU
SPIRlutr - Otter Spiramater Moth (Spiramater lutra) - SU
SPODdoli - Dolichos Armyworm Moth (Spodoptera dolichos) - SU
SPODexig - Beet Armyworm Moth (Spodoptera exigua) - SNA
SPODfrug - Fall Armyworm Moth (Spodoptera frugiperda) - SUB
SPODorni - Yellow-striped Armyworm Moth (Spodoptera ornithogalli) - SUB
SUNIbico - Bicolored Sallow Moth (Sunira bicolorago) - S4S5
SUNIverb - Battered Sallow Moth (Sunira verberata) - SU
SUTYpriv - a Noctuid Moth (Sutyna privata) - SU
SYMMalbi - White-headed Prominent (Symmerista albifrons) - SU
SYMMcani - Red-humped Oakworm Moth (Symmerista canicosta) - SU
SYMMleuc - Orange-humped Mapleworm (Symmerista leucitys) - SU
SYMPbadi - Brown-lined Sallow Moth (Sympistis badistriga) - SU
SYMPchio - Fringe-tree Sallow Moth (Sympistis chionanthi) - SU
APHAdent - Blueberry Sallow Moth (Sympistis dentata) - S4S5
SYMPdina - a noctuid moth (Sympistis dinalda) - SU
ONCOpiff - Three-striped Oncocnemis (Sympistis piffardi) - SU
SYNGabst - Abstruse False Looper Moth (Syngrapha abstrusa) - SU
SYNGalia - Hooked Silver Y Moth (Syngrapha alias) - S4S5
SYNGalte - a looper moth (Syngrapha altera) - SU
SYNGcryp - a looper moth (Syngrapha cryptica) - SU
SYNGepig - Narrow Silver Y Moth (Syngrapha epigaea) - S4S5
SYNGmicr - Small Gamma Looper Moth (Syngrapha microgamma) - SU
SYNGmont - Labrador Tea Looper Moth (Syngrapha montana) - SU
SYNGocto - Dusky Silver Y Moth (Syngrapha octoscripta) - S4S5
SYNGrect - Salt-and-pepper Looper Moth (Syngrapha rectangula) - S4S5
SYNGsele - Chosen Looper Moth (Syngrapha selecta) - SU
SYNGsure - Surena Looper Moth (Syngrapha surena) - SU
SYNGviri - Spruce False Looper Moth (Syngrapha viridisigma) - SU
TRICsign - Signate Quaker Moth (Tricholita signata) - SU
TRICni - Cabbage Looper Moth (Trichoplusia ni) - SU
TRIClegi - Striped Garden Caterpillar Moth (Trichordestra legitima) - S4S5
TRIClila - Aster Cutworm Moth (Trichordestra lilacina) - S4S5
TRICrugo - Wrinkled Trichordestra Moth (Trichordestra rugosa) - SU
TRICtaco - Tacoma Polia (Trichordestra tacoma) - SU
TYRIjaco - Cinnabar Moth (Tyria jacobaeae) - SNA
UFEUsaty - Brown Satyr Moth (Ufeus satyricus) - SU
UTETorna - Ornate Bella Moth (Utetheisa ornatrix) - SNA
VIRBaura - Orange Holomelina Moth (Virbia aurantiaca) - SU
VIRBferr - Rusty Holomelina Moth (Virbia ferruginosa) - SU
VIRBlaet - Joyful Virbia Moth (Virbia laeta) - SU
VIRBlama - Bog Holomelina Moth (Virbia lamae) - SU
XANTtata - Pink-barred Sallow Moth (Xanthia tatago) - S4S5
XESTbadi - Northern Variable Dart Moth (Xestia badicollis) - SU
XESTcni - Lesser Black-letter Dart Moth (Xestia c-nigrum) - S4S5
XESTdilu - Dull Reddish Dart Moth (Xestia dilucida) - S4S5
XESTdolo - Greater Black-lettered Dart (Xestia dolosa) - S4S5
XESTimpe - Grand Xestia Moth (Xestia imperita) - SU
XESTmixt - Mixta Xestia Moth (Xestia mixta) - SU
XESTnorm - Norman's Dart Moth (Xestia normanianus) - S4S5
XESTobla - Ruby Dart Moth (Xestia oblata) - SU
XESTperq - Boomerang Dart Moth (Xestia perquiritata) - SU
XESTprae - Praevia Dart Moth (Xestia praevia) - SU
XESTsmit - Smith's Dart Moth (Xestia smithii) - S4S5
XYLEcine - Gray Swordgrass Moth (Xylena cineritia) - SU
XYLEcurv - Dot-and-Dash Swordgrass Moth (Xylena curvimacula) - SU
XYLEnupe - American Swordgrass Moth (Xylena nupera) - SU
XYLEthor - Acadian Swordgrass Moth (Xylena thoracica) - SU
XYLOchag - a Noctuid Moth (Xylomoia chagnoni) - SU
XYLOarca - Acadian Sallow Moth (Xylotype arcadia) - SU
ZALEaeru - Green-dusted Zale (Zale aeruginosa) - SU
ZALEdupl - Pine False Looper Moth (Zale duplicata) - SU
ZALEgalb - Maple Zale Moth (Zale galbanata) - SU
ZALEhorr - Horrid Zale Moth (Zale horrida) - SU
ZALEinte - a noctuid moth (Zale intenta) - SU
ZALEluna - Lunate Zale Moth (Zale lunata) - SU
ZALEluni - Bold-based Zale Moth (Zale lunifera) - SNA
ZALEmine - Colourful Zale Moth (Zale minerea) - SU
ZANCcrur - Early Zanclognatha Moth (Zanclognatha cruralis) - SU
ZANCdent - an owlet moth (Zanclognatha dentata) - SU
ZANCjacc - Wavy-lined Zanclognatha Moth (Zanclognatha jacchusalis) - SU
ZANClaev - Variable Zanclognatha Moth (Zanclognatha laevigata) - SU
ZANClitu - Lettered Zanclognatha Moth (Zanclognatha lituralis) - SU
ZANCpedi - Grayish Zanclognatha Moth (Zanclognatha pedipilalis) - SU
ZANCprot - an owlet moth (Zanclognatha protumnusalis) - SU
ZANCther - an owlet moth (Zanclognatha theralis) - SU
MANTreli - Praying Mantis (Mantis religiosa) - SNA
BOREbrum - Solstice Snow Scorpionfly (Boreus brumalis) - SU
BOREnivo - Eastern Snow Scorpionfly (Boreus nivoriundus) - SU
PANOgale - Hooded Scorpionfly (Panorpa galerita) - SU
PANOhele - Helena's Scorpionfly (Panorpa helena) - SU
PANOlati - Broad-winged Scorpionfly (Panorpa latipennis) - SU
PANOnebu - Clouded Scorpionfly (Panorpa nebulosa) - SU
PANOsubf - Forked Scorpionfly (Panorpa subfurcata) - S5
PANOsubm - Mottled Scorpionfly (Panorpa submaculosa) - SU
CHAUpect - a hellgrammite (Chauliodes pectinicornis) - SNR
CHAUrast - a hellgrammite (Chauliodes rastricornis) - SNR
NIGRserr - a hellgrammite (Nigronia serricornis) - SNR
CERAline - Stripe-horned Green Lacewing (Ceraeochrysa lineaticornis) - SU
CHRYchi - Chi Green Lacewing (Chrysopa chi) - S4S5
CHRYnigr - Black-horned Green Lacewing (Chrysopa nigricornis) - SU
CHRYocul - Golden-eyed Lacewing (Chrysopa oculata) - S4S5
CHRYquad - Four-spotted Green Lacewing (Chrysopa quadripunctata) - SU
CHRYcarn - Common Green Lacewing (Chrysoperla carnea) - SU
CHRYharr - Harris's Green Lacewing (Chrysoperla harrisii) - SU
CHRYrufi - Red-lipped Green Lacewing (Chrysoperla rufilabris) - SU
CLIMareo - Copper Spongillafly (Climacia areolaris) - SU
CONWpine - Pine Dustywing (Conwentzia pineticola) - SNA
HEMEconj - Conjoined Brown Lacewing (Hemerobius conjunctus) - SU
HEMEcost - Ribbed Brown Lacewing (Hemerobius costalis) - SU
HEMEhumu - Humulin Brown Lacewing (Hemerobius humulinus) - S4S5
HEMEkoka - Kokanee Brown Lacewing (Hemerobius kokaneeanus) - SU
HEMEpini - Pine-bush Brown Lacewing (Hemerobius pinidumus) - SU
HEMEsimu - Imitating Brown Lacewing (Hemerobius simulans) - SU
HEMEstig - Marked Brown Lacewing (Hemerobius stigma) - SU
MEGAangu - Angular Brown Lacewing (Megalomus angulatus) - SU
MELEemun - Cheated Green Lacewing (Meleoma emuncta) - SU
MELEsign - Signoret's Green Lacewing (Meleoma signoretii) - SU
MICRangu - Angular Brunette Lacewing (Micromus angulatus) - SU
MICRmont - Montane Brown Lacewing (Micromus montanus) - SU
MYRMimma - Immaculate Antlion (Myrmeleon immaculatus) - SU
SISYvica - Vicariant Spongillafly (Sisyra vicaria) - SU
SYMPamic - Friendly Brown Lacewing (Sympherobius amiculus) - SU
SYMPperp - Diminutive Brown Lacewing (Sympherobius perparvus) - SU
WESMinvo - Veiled Bruine Lacewing (Wesmaelius involutus) - SU
WESMlong - Long-faced Brown Lacewing (Wesmaelius longifrons) - SU
WESMnerv - Vigorous Bruine Lacewing (Wesmaelius nervosus) - SU
WESMsubn - Misty Brown Lacewing (Wesmaelius subnebulosus) - SNA
AESHcana - Canada Darner (Aeshna canadensis) - S5
AESHclep - Mottled Darner (Aeshna clepsydra) - S3S4
AESHcons - Lance-Tipped Darner (Aeshna constricta) - S3S4
AESHerem - Lake Darner (Aeshna eremita) - S4
AESHinte - Variable Darner (Aeshna interrupta) - S5
AESHinin - Variable (interrupted) Darner (Aeshna interrupta interrupta) - S5
AESHsept - Azure Darner (Aeshna septentrionalis) - SNA
AESHsitc - Zigzag Darner (Aeshna sitchensis) - S4
AESHsuba - Subarctic Darner (Aeshna subarctica) - S4
AESHtube - Black-Tipped Darner (Aeshna tuberculifera) - S5
AESHumbr - Shadow Darner (Aeshna umbrosa) - S5
AESHumum - Shadow Darner (Aeshna umbrosa umbrosa) - S5
AESHvert - Green-Striped Darner (Aeshna verticalis) - S4
AMPHsauc - Eastern Red Damsel (Amphiagrion saucium) - S3S4
ANAXjuni - Common Green Darner (Anax junius) - S5B,SNRN
ARGIfumi - Variable Dancer (Argia fumipennis) - S5
ARGIfuvi - Violet Dancer (Argia fumipennis violacea) - S5
ARGImoes - Powdered Dancer (Argia moesta) - S5
BASIjana - Springtime Darner (Basiaeschna janata) - S5
BOYEgraf - Ocellated Darner (Boyeria grafiana) - S3S4
BOYEvino - Fawn Darner (Boyeria vinosa) - S4
CALOaequ - River Jewelwing (Calopteryx aequabilis) - S5
CALOamat - Superb Jewelwing (Calopteryx amata) - S5
CALOmacu - Ebony Jewelwing (Calopteryx maculata) - S5
CELIelis - Calico Pennant (Celithemis elisa) - S5
CELIepon - Halloween Pennant (Celithemis eponina) - SU
CELImart - Martha's Pennant (Celithemis martha) - S4
CHROcond - Aurora Damsel (Chromagrion conditum) - S5
COENinte - Subarctic Bluet (Coenagrion interrogatum) - S1
COENreso - Taiga Bluet (Coenagrion resolutum) - S2
CORDdias - Delta-Spotted Spiketail (Cordulegaster diastatops) - S5
CORDmacu - Twin-Spotted Spiketail (Cordulegaster maculata) - S5
CORDobli - Arrowhead Spiketail (Cordulegaster obliqua) - S1
CORDshur - American Emerald (Cordulia shurtleffii) - S5
DIDYtran - Stream Cruiser (Didymops transversa) - S5
DOROlepi - Petite Emerald (Dorocordulia lepida) - S5
DOROlibe - Racket-Tailed Emerald (Dorocordulia libera) - S4
DROMspin - Black-Shouldered Spinyleg (Dromogomphus spinosus) - S5
ENALanne - Northern Bluet (Enallagma annexum) - S5
ENALaspe - Azure Bluet (Enallagma aspersum) - S5
ENALbore - Boreal Bluet (Enallagma boreale) - S5
ENALcaru - Tule Bluet (Enallagma carunculatum) - SNR
ENALcivi - Familiar Bluet (Enallagma civile) - S5
ENALebri - Marsh Bluet (Enallagma ebrium) - S5
ENALexsu - Stream Bluet (Enallagma exsulans) - S5
ENALgemi - Skimming Bluet (Enallagma geminatum) - S2S3
ENALhage - Hagen's Bluet (Enallagma hageni) - S5
ENALminu - Little Bluet (Enallagma minusculum) - S4
ENALsign - Orange Bluet (Enallagma signatum) - S4
ENALvern - Vernal Bluet (Enallagma vernale) - S3
ENALvesp - Vesper Bluet (Enallagma vesperum) - S3S4
EPITcani - Beaverpond Baskettail (Epitheca canis) - S5
EPITcyno - Common Baskettail (Epitheca cynosura) - SNR
EPITprin - Prince Baskettail (Epitheca princeps) - S3
EPITsemi - Mantled Baskettail (Epitheca semiaquea) - SNR
EPITspin - Spiny Baskettail (Epitheca spinigera) - S5
ERYTsimp - Eastern Pondhawk (Erythemis simplicicollis) - SNA
ERYTbere - Seaside Dragonlet (Erythrodiplax berenice) - S3S4
GOMPfurc - Harlequin Darner (Gomphaeschna furcillata) - S3S4
GOMPvent - Skillet Clubtail (Gomphurus ventricosus) - SH
HAGEbrev - Dragonhunter (Hagenius brevistylus) - S5
HELOuhle - Uhler's Sundragon (Helocordulia uhleri) - S5
HYLOabbr - Spine-crowned Clubtail (Hylogomphus abbreviatus) - SNA
HYLOadel - Moustached Clubtail (Hylogomphus adelphus) - S5
ISCHhast - Citrine Forktail (Ischnura hastata) - SNA
ISCHposi - Fragile Forktail (Ischnura posita) - S5
ISCHvert - Eastern Forktail (Ischnura verticalis) - S5
LADOexus - White Corporal (Ladona exusta) - S5
LIBEjuli - Chalk-Fronted Corporal (Ladona julia) - S5
LANTparv - Northern Pygmy Clubtail (Lanthus parvulus) - S4
LANTvern - Southern Pygmy Clubtail (Lanthus vernalis) - S2S3
LESTaust - Southern Spreadwing (Lestes australis) - SNA
LESTcong - Spotted Spreadwing (Lestes congener) - S5
LESTdisj - Northern Spreadwing (Lestes disjunctus) - S5
LESTdrya - Emerald Spreadwing (Lestes dryas) - S5
LESTeuri - Amber-Winged Spreadwing (Lestes eurinus) - S4
LESTforc - Sweetflag Spreadwing (Lestes forcipatus) - S5
LESTrect - Slender Spreadwing (Lestes rectangularis) - S5
LESTungu - Lyre-Tipped Spreadwing (Lestes unguiculatus) - S5
LESTvigi - Swamp Spreadwing (Lestes vigilax) - S5
LEUCfrig - Frosted Whiteface (Leucorrhinia frigida) - S5
LEUCglac - Crimson-Ringed Whiteface (Leucorrhinia glacialis) - S5
LEUChuds - Hudsonian Whiteface (Leucorrhinia hudsonica) - S5
LEUCinta - Dot-Tailed Whiteface (Leucorrhinia intacta) - S5
LEUCpatr - Canada Whiteface (Leucorrhinia patricia) - S1
LEUCprox - Red-Waisted Whiteface (Leucorrhinia proxima) - S5
LIBEince - Slaty Skimmer (Libellula incesta) - S4
LIBEluct - Widow Skimmer (Libellula luctuosa) - SNA
LIBEpulc - Twelve-Spotted Skimmer (Libellula pulchella) - S5
LIBEquad - Four-Spotted Skimmer (Libellula quadrimaculata) - S5
MACRilli - Illinois River Cruiser (Macromia illinoiensis) - S5
NANNbell - Elfin Skimmer (Nannothemis bella) - S3S4
NASIpent - Cyrano Darner (Nasiaeschna pentacantha) - SNA
NEHAgrac - Sphagnum Sprite (Nehalennia gracilis) - S4
NEHAiren - Sedge Sprite (Nehalennia irene) - S5
NEURmich - Broad-tailed Shadowdragon (Neurocordulia michaeli) - S2
OPHIanom - Extra-Striped Snaketail (Ophiogomphus anomalus) - S1
OPHIaspe - Brook Snaketail (Ophiogomphus aspersus) - S3
OPHIcaro - Riffle Snaketail (Ophiogomphus carolus) - S5
OPHImain - Maine Snaketail (Ophiogomphus mainensis) - S3
OPHIrupi - Rusty Snaketail (Ophiogomphus rupinsulensis) - S3
PACHlong - Blue Dasher (Pachydiplax longipennis) - S1
PANTflav - Wandering Glider (Pantala flavescens) - S5B
PANThyme - Spot-Winged Glider (Pantala hymenaea) - S2?B
PERItene - Eastern Amberwing (Perithemis tenera) - SU
PHANbore - Beaverpond Clubtail (Phanogomphus borealis) - S5
PHANdesc - Harpoon Clubtail (Phanogomphus descriptus) - S3
PHANexil - Lancet Clubtail (Phanogomphus exilis) - S5
PHANspic - Dusky Clubtail (Phanogomphus spicatus) - S5
PLATlydi - Common Whitetail (Plathemis lydia) - S5
RHIOmuta - Spatterdock Darner (Rhionaeschna mutata) - SNA
SOMAalbi - Ringed Emerald (Somatochlora albicincta) - S1S2
SOMAbrev - Quebec Emerald (Somatochlora brevicincta) - S1S2
SOMAcing - Lake Emerald (Somatochlora cingulata) - S4
SOMAelon - Ski-Tailed Emerald (Somatochlora elongata) - S4
SOMAforc - Forcipate Emerald (Somatochlora forcipata) - S3
SOMAfran - Delicate Emerald (Somatochlora franklini) - S3S4
SOMAincu - Incurvate Emerald (Somatochlora incurvata) - S5
SOMAkenn - Kennedy's Emerald (Somatochlora kennedyi) - S2S3
SOMAmino - Ocellated Emerald (Somatochlora minor) - S4
SOMAsept - Muskeg Emerald (Somatochlora septentrionalis) - S2
SOMAtene - Clamp-Tipped Emerald (Somatochlora tenebrosa) - S4
SOMAwals - Brush-Tipped Emerald (Somatochlora walshii) - S5
SOMAwill - Williamson's Emerald (Somatochlora williamsoni) - S2S3
STYLalbi - Eastern Least Clubtail (Stylogomphus albistylus) - S5
STYLscud - Zebra Clubtail (Stylurus scudderi) - S2S3
SYMPcorr - Variegated Meadowhawk (Sympetrum corruptum) - SNA
SYMPcost - Saffron-bordered Meadowhawk (Sympetrum costiferum) - S5
SYMPdana - Black Meadowhawk (Sympetrum danae) - S3S4
SYMPinte - Cherry-Faced Meadowhawk (Sympetrum internum) - S5
SYMPobtr - White-Faced Meadowhawk (Sympetrum obtrusum) - S5
SYMPrubi - Ruby Meadowhawk (Sympetrum rubicundulum) - S5
SYMPsemi - Band-Winged Meadowhawk (Sympetrum semicinctum) - S5
SYMPvici - Yellow-legged Meadowhawk (Sympetrum vicinum) - S5
TRAMcalv - Striped Saddlebags (Tramea calverti) - SNA
TRAMcaro - Carolina Saddlebags (Tramea carolina) - SNA
TRAMlace - Black Saddlebags (Tramea lacerata) - SNA
WILLflet - Ebony Boghaunter (Williamsonia fletcheri) - S2S3
ACHEdome - House Cricket (Acheta domesticus) - SNA
ALLOalla - Allard's Ground Cricket (Allonemobius allardi) - SU
ALLOfasc - Striped Ground Cricket (Allonemobius fasciatus) - SU
ARPHsulp - Sulphur-winged Grasshopper (Arphia sulphurea) - SNA
BOONglac - Wingless Mountain Grasshopper (Booneacris glacialis) - SU
CAMNpell - Clear-winged Grasshopper (Camnula pellucida) - SU
CEUTbrev - Short-legged Camel Cricket (Ceuthophilus brevipes) - SU
CEUTgutt - Speckled Camel Cricket (Ceuthophilus guttulosus) - SU
CEUTmacu - Spotted Camel Cricket (Ceuthophilus maculatus) - SU
CHORviri - Green-striped Grasshopper (Chortophaga viridifasciata) - SU
CONOfasc - Slender Meadow Katydid (Conocephalus fasciatus) - S5
DISScaro - Carolina Grasshopper (Dissosteira carolina) - S5
EUNEcaro - Carolina Ground Cricket (Eunemobius carolinus) - SU
GRYLpenn - Fall Field Cricket (Gryllus pennsylvanicus) - S5
GRYLvele - Spring Field Cricket (Gryllus veletis) - SU
MECOthal - Drumming Katydid (Meconema thalassinum) - SNA
MELAbivi - Two-striped Grasshopper (Melanoplus bivittatus) - S5
MELAbore - Northern Grasshopper (Melanoplus borealis) - SU
MELAfasc - Huckleberry Grasshopper (Melanoplus fasciatus) - SU
MELAfemu - Red-legged Grasshopper (Melanoplus femurrubrum) - S5
MELAkeel - Keeler's Grasshopper (Melanoplus keeleri) - SU
MELAsang - Migratory Grasshopper (Melanoplus sanguinipes) - SU
NEOCensi - Sword-bearing Conehead Katydid (Neoconocephalus ensiger) - SU
NEOCretu - Round-tipped Conehead Katydid (Neoconocephalus retusus) - SNA
NEONpalu - Sphagnum Ground Cricket (Neonemobius palustris) - SU
NOMOcris - Crested Pygmy Grasshopper (Nomotettix cristatus) - SU
